    0.395120000000000005E+01    0.793489999999999984E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.399690327005972267E+04    0.207700051287358156E+04    0.917452300954792244E+00    0.900430992071356826E+02   -0.263300535775982780E+00    0.628178713884527724E+02    0.295025000543234162E+00    0.153526600481155828E+02    0.669377098696975850E+02
    0.395120000000000005E+01    0.793489999999999984E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.336497350981409909E+04    0.207012215982377393E+04    0.918863579332195757E+00    0.926546510550575420E+02   -0.455502382693850905E-01    0.674625944823479813E+02    0.415581918207230228E+01    0.797642089949152311E+01    0.691198388891950799E+02
    0.395120000000000005E+01    0.793489999999999984E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.339584717962684954E+04    0.207334208265827920E+04    0.914383494870761093E+00    0.891896025676587101E+02    0.658489093865455288E-01    0.613311246396428089E+02    0.178153431223815328E+01    0.142133584696168178E+02    0.692730835477357800E+02
    0.395120000000000005E+01    0.793489999999999984E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.310550890716083586E+04    0.206765087022660555E+04    0.919586931925099105E+00    0.922420238630962785E+02    0.462900617886248256E+00    0.664343642757138468E+02    0.194779610851971219E+01    0.740839032810488263E+01    0.696571896534222219E+02
    0.395120000000000005E+01    0.793489999999999984E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.163430006906032986E+04    0.206294028306572272E+04    0.906826956196966294E+00    0.912298543041429468E+02    0.736605029895702046E+01    0.645228154587577194E+02    0.433806434154413800E+01    0.773690406856372981E+01    0.698456555849685827E+02
    0.395120000000000005E+01    0.793489999999999984E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.389224287660094342E+04    0.207168659926792770E+04    0.921868143520694794E+00    0.914931200343637130E+02   -0.164366843995350109E+01    0.653396662123653869E+02    0.352094322536107907E+01    0.990254928613678409E+01    0.703240396797213378E+02
    0.395120000000000005E+01    0.793489999999999984E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.389900022067151394E+04    0.206535836340002288E+04    0.930560981354059735E+00    0.926248898870807693E+02   -0.240871972767956777E+01    0.670226900934011383E+02    0.261395530523658648E+01    0.646754463718940631E+01    0.705925708282991877E+02
    0.395120000000000005E+01    0.793489999999999984E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.444341350995259745E+04    0.206710056386450924E+04    0.933465177447304950E+00    0.902899314208139856E+02   -0.257566068462108433E+01    0.634239352895858985E+02    0.229145731576011347E+01    0.519589171885754553E+01    0.712308880122857744E+02
    0.395120000000000005E+01    0.793489999999999984E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.722845389519650894E+03    0.205399010118116075E+04    0.914476549980147935E+00    0.878517713001338763E+02    0.176328298270352093E+02    0.598789104372105783E+02    0.383231744157157506E+01    0.967115491079514555E+01    0.713724728233042498E+02
    0.395120000000000005E+01    0.793489999999999984E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.271191797709516277E+04    0.206502202361508762E+04    0.918251064500158143E+00    0.898961545238137774E+02    0.720431138888869782E+00    0.624773975261149985E+02    0.558142275610137695E+01    0.625420875965255174E+01    0.714031886050999987E+02
    0.395120000000000005E+01    0.793489999999999984E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.209540485131086189E+04    0.206020439085852149E+04    0.922014021042921517E+00    0.911026173548455063E+02    0.421076084151047780E+01    0.642049530320453528E+02    0.141707381346877259E+01    0.673861060409121748E+01    0.714487344935431565E+02
    0.395120000000000005E+01    0.793489999999999984E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.326240950326927577E+04    0.207609296702720030E+04    0.908269815395613578E+00    0.893184280390551635E+02    0.451467557586965995E+00    0.614235229703135417E+02    0.125499894348941488E+01    0.896695043349820864E+01    0.714498849375253400E+02
    0.395120000000000005E+01    0.793489999999999984E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.286486497433063050E+04    0.206595239673933929E+04    0.920346427552400481E+00    0.916683069954224550E+02    0.115633197737901128E+01    0.651066638472800037E+02    0.149009490739716122E+01    0.472694709852021600E+01    0.715041142504768175E+02
    0.395120000000000005E+01    0.793489999999999984E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.166291758594925568E+04    0.206179617613863229E+04    0.907778134393239955E+00    0.942578116331276732E+02    0.610004468712995163E+01    0.690162315825400015E+02    0.150260095034700880E+01    0.743679879258740861E+01    0.717156519877011505E+02
    0.395120000000000005E+01    0.793489999999999984E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.149024267897965660E+04    0.205716125319729872E+04    0.916101396714976479E+00    0.879411542579145618E+02    0.691815489338270595E+01    0.596409325728423312E+02    0.423935069814936405E+01    0.418540675549037466E+01    0.717768384010006173E+02
    0.395120000000000005E+01    0.793489999999999984E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.239444924030547872E+04    0.206358967764924364E+04    0.916229975625091453E+00    0.922652675815725871E+02    0.184384390492922989E+01    0.661461875327481437E+02    0.133800211581140277E+00    0.989866572092338259E+01    0.718233376825949108E+02
