    0.395120000000000005E+01    0.793489999999999984E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.521280406552692625E+03    0.212279349992200014E+04    0.202763154812106078E+00    0.973863604672323646E+02   -0.147872171055481488E+03    0.879595201029432587E+02    0.781577290178694106E+01    0.498666776654303234E+01    0.623083702970031368E+02
    0.395120000000000005E+01    0.793489999999999984E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.735950121804581840E+03    0.206824533207718332E+04    0.260248502097967571E+00    0.969218124937852394E+02    0.158273428181315467E+03    0.890169601006404037E+02    0.173815239893042617E+01    0.825024003135512096E+01    0.645198154070301655E+02
    0.395120000000000005E+01    0.793489999999999984E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.844412333977436219E+03    0.208128299970039325E+04    0.302369807652795863E+00    0.957778202820351225E+02    0.164470910545013624E+03    0.904445032741430168E+02    0.525228504491831227E+01    0.689264352341377418E+01    0.661564899177020322E+02
    0.395120000000000005E+01    0.793489999999999984E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.948987861447456567E+03    0.206787382158540686E+04    0.331704348021041540E+00    0.944589874182807421E+02    0.153465595079668617E+03    0.931837743718681679E+02    0.864092495242332426E+01    0.467967563603230197E+01    0.677722761350000980E+02
    0.395120000000000005E+01    0.793489999999999984E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.822965440205377490E+03    0.207181672072004994E+04    0.286810293591944432E+00    0.950940545175298411E+02    0.157894173362511026E+03    0.921195483235961490E+02    0.363714635337012482E+00    0.307920129637709294E+01    0.677759811523739870E+02
    0.395120000000000005E+01    0.793489999999999984E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.806792585611245386E+03    0.207066000671965503E+04    0.274773843443653298E+00    0.951299631681027051E+02    0.157338111440489342E+03    0.930343256406561352E+02    0.742390410215087559E+01    0.352455349665846729E+01    0.679182990194532863E+02
    0.395120000000000005E+01    0.793489999999999984E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.786659547040801499E+03    0.206431848809721396E+04    0.276825944706462546E+00    0.968273834939845273E+02    0.153830791361658839E+03    0.892461727991032774E+02    0.576851776228444457E+01    0.459847223513489212E+01    0.681773492528225518E+02
    0.395120000000000005E+01    0.793489999999999984E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.638763311048733385E+03    0.208231503224564312E+04    0.214643624646077474E+00    0.963570684106301201E+02    0.171370148473104734E+03    0.903902913082843043E+02    0.118840171140952178E-01    0.639240740853958656E+01    0.684883807336988042E+02
    0.395120000000000005E+01    0.793489999999999984E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.929850580142083118E+03    0.208612453295634714E+04    0.324597053663731372E+00    0.948631475021853561E+02    0.164921903975769112E+03    0.923414089359159220E+02    0.252389593485820285E+01    0.769322831072583391E+01    0.686849478164962477E+02
    0.395120000000000005E+01    0.793489999999999984E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.104489686270539323E+04    0.205141988169875503E+04    0.368138381018970839E+00    0.950137674601946998E+02    0.141888935937001236E+03    0.926704914816683072E+02    0.169462077427530877E+01    0.505201835533664045E+01    0.686873501113794305E+02
    0.395120000000000005E+01    0.793489999999999984E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.121216218914788715E+04    0.206357678697492474E+04    0.404088519905445642E+00    0.942375037831730822E+02    0.147588579440560181E+03    0.937366662369877020E+02    0.700771066307789181E+00    0.676614536637959230E+01    0.687143607508538992E+02
    0.395120000000000005E+01    0.793489999999999984E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.564146102513785650E+03    0.212373823456022683E+04    0.220067385477132421E+00    0.948632835178829055E+02   -0.151720413138833123E+03    0.929937047901230187E+02    0.458980007480680730E+01    0.569663595014009427E+01    0.688327904187896422E+02
    0.395120000000000005E+01    0.793489999999999984E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.790886398600835719E+03    0.208588872283933779E+04    0.267554478519324790E+00    0.940314425141365859E+02    0.167496294259573745E+03    0.946220650845275486E+02    0.549140968873444901E+01    0.746030675539229193E+01    0.688486680844906402E+02
    0.395120000000000005E+01    0.793489999999999984E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.703173830572487077E+03    0.205782938986156478E+04    0.243950959069548140E+00    0.962618985000032694E+02    0.151527600647235545E+03    0.907306015255784359E+02    0.569579042279109071E+01    0.646665102154867988E+01    0.689039849217090108E+02
    0.395120000000000005E+01    0.793489999999999984E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.704810763457490339E+03    0.207038609947772784E+04    0.238289865593420025E+00    0.966029882153812878E+02    0.159872919086000707E+03    0.902179641299558455E+02    0.342195793717156471E+01    0.437906470826649219E+01    0.689123629505906052E+02
    0.395120000000000005E+01    0.793489999999999984E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.835183912995480341E+03    0.208935019107993685E+04    0.287556685522712130E+00    0.952402404573879551E+02    0.168359868257604376E+03    0.916397814795113561E+02    0.510702047269400872E+01    0.772395292127419353E+01    0.689588937581297614E+02
    0.395120000000000005E+01    0.793489999999999984E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.951689514215199551E+03    0.206593830773570517E+04    0.326768096287228749E+00    0.943846453435477031E+02    0.151648184110009367E+03    0.940307966745776582E+02    0.486429466013548328E+01    0.799265572170646799E+01    0.690549755921494040E+02
    0.395120000000000005E+01    0.793489999999999984E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.117064411626109359E+04    0.205264324245440184E+04    0.406869489152904773E+00    0.960733408603330474E+02    0.142276249919474651E+03    0.896092604755984325E+02    0.419951033408451480E+01    0.330006181726659875E+01    0.693382648622794875E+02
    0.395120000000000005E+01    0.793489999999999984E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.133157949545687211E+04    0.204402211172273974E+04    0.452339004294855573E+00    0.945474353394497626E+02    0.136173091410722691E+03    0.935322442210494387E+02    0.737637915771482611E+01    0.309981640169021944E+01    0.694247513310294551E+02
    0.395120000000000005E+01    0.793489999999999984E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.103576090288234195E+04    0.207081585104555234E+04    0.356804449484193320E+00    0.947393953049400324E+02    0.153946763781920708E+03    0.925179919746298083E+02    0.660776516317943763E+01    0.732930220349471728E+01    0.694597321895117688E+02
    0.395120000000000005E+01    0.793489999999999984E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.688422974653873325E+03    0.209330609369165086E+04    0.238887862492349445E+00    0.950148374870586281E+02    0.176831546210272165E+03    0.927582187748335798E+02    0.269398429744235957E+01    0.266644191139638753E+01    0.695666440952611680E+02
    0.395120000000000005E+01    0.793489999999999984E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.755530798941029047E+03    0.208545225359412962E+04    0.255102776213305571E+00    0.935437308365848281E+02    0.168517636108046702E+03    0.959033669724689730E+02    0.561934991920321991E+01    0.548228803089764938E+01    0.696457897488340905E+02
    0.395120000000000005E+01    0.793489999999999984E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.769090212400685004E+03    0.208896202629899926E+04    0.263800774493734125E+00    0.939644659806074714E+02    0.170471866407162338E+03    0.943781984327836483E+02    0.685970389141649051E+01    0.434880981696485502E+01    0.696483552814551388E+02
    0.395120000000000005E+01    0.793489999999999984E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.827250259334852899E+03    0.207699384994807860E+04    0.281593264346779282E+00    0.941698990812518701E+02    0.160916841830156045E+03    0.950912714210329284E+02    0.577653616474280351E+01    0.388990863912923235E+01    0.696506853852413457E+02
    0.395120000000000005E+01    0.793489999999999984E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.807585918268846854E+03    0.207858090794621012E+04    0.283746242154147288E+00    0.953683263604792728E+02    0.162852915244637643E+03    0.917067804228788077E+02    0.612982316603683319E+01    0.353046925528299305E+01    0.698546946884416542E+02
    0.395120000000000005E+01    0.793489999999999984E+01    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.130145682615932765E+04    0.206176275947841532E+04    0.426031967563836378E+00    0.950582735410492035E+02    0.146012433792775994E+03    0.911367339963410075E+02    0.506020572378443134E+01    0.583519353948143582E+01    0.698781712617150532E+02
